,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,year,month,group5,group4,group7,group6,group1,group3,group2
5562,"[14, 35, 10751, 12]",Herbie Goes Bananas,/wopSyv8aYHpoAYyJtU5pwwvRsgW.jpg,12129,1.228953,"counterfeiting ring,the love bug",38,5.4,Vincent McEveety,4070.0,G,13.0,8.0,1980,6,0,1,1,1,0,1,0
1915,"[14, 878, 10751, 16]",The Pagemaster,/yMnDgWeFQP903aPJvh5HAvyQycw.jpg,15139,1.823896,"library,adventure,part animated",121,6.3,Pixote Hunt,16896.0,U,5.0,4.0,1994,11,0,1,0,1,0,1,0
691,[14],Wolf,/2rVZr2WjjHaBax9qTgETEAmlSlK.jpg,10395,2.673636,"adultery,heal,bite,werewolf",169,6.0,Mike Nichols,45156.0,15,11.0,25.0,1994,6,0,0,0,0,0,1,0
3343,"[35, 14, 878]",Just Visiting,/HCvGblUEWpo1FlNHVFQCvYTLnK.jpg,56715,1.508555,"time travel,remake,alternate history,dragon,remake of french film,alternate timeline,flatulence",125,4.9,Jean-Marie Poiré,15727.0,PG,28.0,16.0,2001,4,0,0,1,1,0,1,0
4910,"[14, 12, 10751]",The Boy with the Golden Pants,/v7lMwfTfeZu0l4JGfEoxI2e38KH.jpg,294050,1.285017,woman director,3,8.0,Ella Lemhagen,473.0,12,12.0,5.0,2014,9,0,1,0,1,0,1,0
4210,[14],Jesus,/jkyll5jAzT6UT8gFp40e0iWzdYA.jpg,2331,1.355856,"christianity,communion,jesus christ,last supper,bible,synagogue,resurrection,religion,jewish,judaism",4,3.8,Roger Young,2372.0,M,12.0,3.0,1999,12,0,0,0,0,0,1,0
2573,"[12, 10751, 14, 10770]",Halloweentown II: Kalabar's Revenge,/vuaNp64I20k2riLIODQnXAMoqB6.jpg,34205,1.654981,"witch,magic,sequel,warlock,disney channel,woman director,children's adventure",44,6.2,Mary Lambert,4605.0,TV-PG,2.0,3.0,2001,10,0,1,0,1,0,1,0
72,"[18, 14]",The Shack,/doAzav9kfdtsoSdw1MDFvjKq3J4.jpg,345938,3.756404,"based on novel,loss of daughter,death of a child,guilt,death of daughter,family trip",41,6.9,Stuart Hazeldine,3408.0,12A,5.0,3.0,2017,3,0,0,0,0,0,1,1
206,"[12, 14, 28, 10749]",Prince of Persia: The Sands of Time,/dtjz9Z6MTsuFyrzqdwVB4dgHENA.jpg,9543,3.386522,"persia,sandstorm,brother against brother,armageddon,regent,based on video game",1854,6.1,Mike Newell,231825.0,12A,141.0,46.0,2010,5,1,0,0,1,0,1,0
548,"[14, 35, 10751]",Evan Almighty,/mtIjd19s4eOSkUm9P9iDVY35TsQ.jpg,2698,2.833159,"father son relationship,daily life,married couple,support,arche noah,father,marriage,faith,baustelle,rescue,animal,nature,duringcreditsstinger",881,5.2,Tom Shadyac,118922.0,PG,45.0,33.0,2007,6,0,1,1,0,0,1,0
3946,"[10749, 35, 10751, 14]",Herbie Rides Again,/1zwUtG1kwpJGtVqidpOrarswUB0.jpg,10869,1.391707,"san francisco,estate agent,shopping mall,volkswagon,käfer",57,5.9,Robert Stevenson,5791.0,G,4.0,6.0,1974,2,1,1,1,0,0,1,0
2421,"[28, 14, 12]",The Scorpion King: The Lost Throne,/1nCbfeyxOQXPWnQRSbuDf76Y5e5.jpg,297291,1.691557,"magic,fantasy,steampunk,dragon",27,4.5,Mike Elliott,1737.0,15,53.0,3.0,2015,1,0,0,0,1,0,1,0
1332,"[10749, 35, 18, 14]",Angel-A,/pgv1Lui8kzh6wlH7J34da982XJj.jpg,11227,2.012976,"paris,angel,seine",131,6.9,Luc Besson,26909.0,15,16.0,6.0,2005,12,1,0,1,0,0,1,1
5901,"[28, 14, 27]",Krabat and the Legend of the Satanic Mill,/vetZ97fITvIYzidKhjrxIzduAEM.jpg,4627,1.275634,"apprentice,mill,middle ages,raven",51,6.3,Marco Kreuzpaintner,5413.0,9,18.0,10.0,2008,9,0,0,0,1,0,1,1
6261,"[28, 14, 12]",SAGA: Curse of the Shadow,/vOJqAWVf98kyRleIBrXlnAPmjns.jpg,198677,1.237678,"elves,dwarves,orcs,magic book,knight,medieval",25,4.7,John Lyde,2829.0,NC16,1.0,2.0,2013,6,0,0,0,1,0,1,0
5744,"[18, 14, 35]",Teen Spirit,/tzZYpqsPbbQVHCcOj5mxT1TjK7a.jpg,73108,1.215413,"high school,prom queen",58,5.2,Gil Junger,5790.0,AL,1.0,6.0,2011,8,0,0,1,0,0,1,1
414,"[12, 14, 10751]",Percy Jackson & the Olympians: The Lightning Thief,/5NhyXkodMzDRW8uqtPqlxJsoBhf.jpg,32657,3.000351,"monster,greek mythology,god,poseidon  ,lightning bolt,based on young adult book",1447,6.0,Chris Columbus,147946.0,PG,123.0,25.0,2010,2,0,1,0,1,0,1,0
3180,"[35, 18, 14, 10749]",Peggy Sue Got Married,/8m78d97DqZMxTphGfM86mOPZw1W.jpg,10013,1.534099,time travel,107,5.8,Francis Ford Coppola,27967.0,PG-13,1.0,1.0,1986,10,1,0,1,0,0,1,1
1495,"[28, 12, 18, 14]",Beowulf & Grendel,/rvM310iHr34K0josqCmRVUev7FP.jpg,5471,1.957005,"hero,mythology,nordic mythology,mythical creature,viking,weapon,swordsman,mythological beast,norse mythology,sword and sorcery",50,6.2,Sturla Gunnarsson,16134.0,15,20.0,5.0,2005,9,0,0,0,1,0,1,1
3887,"[14, 35, 878, 10751]",Muppets from Space,/zhiHQIgLSfII3ynPg2LRc1ZBrAE.jpg,10208,1.39656,"puppet,the muppets",76,5.9,Tim Hill,15199.0,U,1.0,12.0,1999,7,0,1,1,1,0,1,0
2875,"[12, 14, 28, 878]",Kull the Conqueror,/j8BmhqcdacN6LgIdnf97URB8qpY.jpg,17832,1.59453,"sword,planetary configuration,sword fight,fate",30,5.3,John Nicolella,6782.0,12,20.0,13.0,1997,8,0,0,0,1,0,1,0
5779,"[28, 12, 14]",Ator the Iron Warrior,/l2fLEWNhogvv6jQCTm0d8T5gqx1.jpg,48193,1.213442,"sorcery,sword and sorcery",4,3.0,Alfonso Brescia,549.0,PG-13,7.0,1.0,1987,1,0,0,0,1,0,1,0
2777,"[18, 14]",Angels in America,/qTu7eOX75YIKOekj1fzap1DaFnn.jpg,24019,1.6122,"gay,new york,aids,hiv,based on play,hbo",43,6.4,Mike Nichols,22595.0,R21,20.0,6.0,2003,12,0,0,0,0,0,1,1
4224,"[12, 14, 18, 28]",In the Name of the King 2: Two Worlds,/nFH0lhU5NwWAlaYpcYEZXssKw2e.jpg,80410,1.354789,"prophecy,forest,based on video game,medieval,sword and sorcery",38,4.0,Uwe Boll,3933.0,15,43.0,3.0,2011,11,0,0,0,1,0,1,1
6221,"[28, 12, 14]",Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,/5j3BUxxgVRIFlP7QfWKEI2IOL1Z.jpg,30584,1.242725,"riddle,remake,knight,king arthur",6,6.3,Stephen Weeks,1592.0,PG,8.0,9.0,1984,8,0,0,0,1,0,1,0
6318,"[12, 35, 10751, 14]",Vampire Sisters 2: Bats in the Belly,/y3PFvCg6L1jFxDGw5vu0TfGYRHy.jpg,298504,1.230957,"vampire,children's book,vamp,fly,fang vamp,tepes",5,6.4,Wolfgang Groos,127.0,6,3.0,1.0,2014,10,0,1,1,1,0,1,0
906,"[14, 27, 28, 53, 878]",Daybreakers,/ilicCtkHIBb90PvTfXMeSeJ7b0o.jpg,19901,2.193339,"female nudity,sunrise,waitress,experiment,rain,sunlight,vampire,dystopia,beautiful woman,slow motion scene,undead,decapitation,scientist,epidemic,vamp,night creatures",511,6.0,Michael Spierig,108760.0,18,51.0,19.0,2009,1,0,0,0,1,0,1,1
4313,"[14, 35, 878, 10749]",All of Me,/k6z49N7FL8jlY0IG14wMmlOZFxa.jpg,10631,1.342664,"change,guru",72,6.3,Carl Reiner,13743.0,PG-13,3.0,1.0,1984,9,1,0,1,1,0,1,0
2850,"[35, 10751, 14]",Tooth Fairy,/gNQA76kl251IuJVKMHfrRE12p7j.jpg,23023,1.598465,"fairy,hockey,tooth fairy,tooth,duringcreditsstinger,wings",345,5.1,Michael Lembeck,32158.0,PG,28.0,4.0,2010,1,0,1,1,0,0,1,0
1901,"[14, 35, 18]",The Cobbler,/rUMpmOaoJdoLjkoUfUJaTfk3QyL.jpg,238215,1.827633,comedy,450,5.5,Tom McCarthy,40152.0,12A,11.0,2.0,2014,9,0,0,1,0,0,1,1
5408,"[35, 14, 27]",House,/dwZ3Gdpot0GzNUkDpmbTzZIMwQF.jpg,25623,1.243567,"japan,cat,haunted house,house,mystery,teenage girl,experimental film,death,ghost,school girl,japanese school girls",94,7.3,Nobuhiko Ôbayashi,12295.0,15,1.0,1.0,1977,8,0,0,1,0,0,1,1
4641,"[14, 27, 878]",Warlock: The Armageddon,/hxRuEJKIpBuKGPxs1mMNBlKLhp4.jpg,24126,1.311448,"armageddon,warlock",33,5.1,Anthony Hickox,4123.0,18,15.0,3.0,1993,5,0,0,0,1,0,1,1
4879,"[28, 12, 878, 14]",Marvel One-Shot: Agent Carter,/eiw4sh6ieAVuJq6E1bSHQkZPfwm.jpg,211387,1.287096,"marvel comic,marvel cinematic universe",156,7.5,Louis D'Esposito,4760.0,12,8.0,5.0,2013,9,0,0,0,1,0,1,0
4707,[14],Jacob,/iKJLBZZiIrnh51ArwbjtnOEFlin.jpg,2712,1.302512,bible,3,5.5,Peter Hall,589.0,PG,3.0,2.0,1994,12,0,0,0,0,0,1,0
6282,"[35, 14, 27, 10402, 53]",Phantom of the Paradise,/btqFBntYQ88RXfE2eUAWayeWufm.jpg,27327,1.235488,"phantom,musical,rock opera",79,7.3,Brian De Palma,11926.0,PG,4.0,1.0,1974,10,1,0,1,0,0,1,1
3813,"[53, 14, 878]",Nirvana,/bOnXJFXn4K93xFv5gcHPMnNW30d.jpg,8765,1.43777,"video game,hacker,computer virus,future,toy,virtual reality,dystopia,unrequited love,torture,cyberspace",37,6.6,Gabriele Salvatores,5397.0,13,1.0,4.0,1997,1,0,0,0,1,0,1,1
33,"[12, 14]",The Golden Compass,/mOF2xK2xDgbpOCPgXreM4vfw9dC.jpg,2268,3.905962,"england,compass,experiment,lordship,uncle,polar bear,animal,orphan girl,based on young adult book",980,5.7,Chris Weitz,154355.0,PG,88.0,49.0,2007,12,0,0,0,1,0,1,0
4953,"[28, 12, 35, 14]",Aladdin,/rmebSowYMLJQupFZN0cTJoY1wkM.jpg,9807,1.28233,"miami,wonderlamp,flying carpet,wish",35,5.4,Bruno Corbucci,2286.0,PG,6.0,1.0,1986,1,0,0,1,1,0,1,0
3033,"[35, 80, 12, 14]",Fantomas Unleashed,/mVaHzujwXAVnBiN2kJbQZ77W69r.jpg,1870,1.563478,"press,police operation,fugitive,criminal,poliziotteschi",46,7.0,André Hunebelle,4749.0,U,1.0,3.0,1965,12,0,0,1,1,0,1,1
2071,"[35, 14, 10749, 878]",Kate & Leopold,/cpydhxnOQra4knQpcvGugwCqgpI.jpg,11232,1.778983,"lover (female),love of one's life,time travel,kiss,past,secret love,fish out of water",322,5.9,James Mangold,67451.0,PG-13,25.0,3.0,2001,12,1,0,1,1,0,1,0
2946,"[35, 10751, 14]",The Love Bug,/wkIgQrn7kB2wvPLh46xe8o5zBLj.jpg,14136,1.580124,"car race,suicide attempt,sport,golden gate bridge,racecar driver,bug,cult film,car trouble,automobile racing,volkswagen beetle,dual role,ghost town,animate car,smart car,entrepreneur,toll booth,inanimate object in cast credits,choking on a drink,the love bug,vw käfer",94,5.9,Robert Stevenson,11096.0,G,11.0,3.0,1968,12,0,1,1,0,0,1,0
1460,"[28, 14, 878]",Highlander II: The Quickening,/7W43CXQh6jF9NhnBnlA4BoaFp8W.jpg,8010,1.968057,"new york,scotland,immortality",162,4.5,Russell Mulcahy,37771.0,15,23.0,8.0,1991,1,0,0,0,1,0,1,0
45,"[878, 14, 28, 80]",Batman Forever,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,414,3.851213,"riddle,dc comics,rose,gotham city,superhero,robin,broken neck,psychologist,violence,criminal,district attorney,millionaire,falling down stairs,tied up,tommy gun,beretta,knocked out,super powers,disfigurement,father figure,partners",1138,5.2,Joel Schumacher,198880.0,12,79.0,48.0,1995,5,0,0,0,1,0,1,1
2693,"[37, 28, 14, 27]",Dead in Tombstone,/esk9F3hBlNYsUk9koPrOyfYlLaB.jpg,151933,1.631257,"forced labour,supernatural,revenge,lucifer,death",50,4.7,Roel Reiné,4100.0,15,47.0,4.0,2013,10,0,0,0,1,0,1,1
2531,"[35, 14]",The Visitors II: The Corridors of Time,/w8JwWuXR43N1SapEVnU1hWoxJNd.jpg,10353,1.663645,"mephisto,french revolution,time travel,leap in time,knight,wedding,middle ages",146,5.7,Jean-Marie Poiré,7825.0,PG,15.0,4.0,1998,2,0,0,1,0,0,1,0
2250,"[35, 10751, 12, 14, 10749]",Herbie Fully Loaded,/a0zQJrWYHiUC6EzTofznsBKWzh0.jpg,11451,1.734971,"car race,present,victory,car,nascar,woman director",388,5.1,Angela Robinson,37933.0,U,42.0,15.0,2005,6,1,1,1,1,0,1,0
6044,"[14, 28, 12]",Beastmaster III: The Eye of Braxus,/4T5WngGkS7ANb2SmmkPAtvkT6jI.jpg,36291,1.260366,woman director,7,2.9,Gabrielle Beaumont,965.0,PG,17.0,1.0,1996,5,0,0,0,1,0,1,0
4195,"[28, 12, 14]",Beyond Sherwood Forest,/kwMlDsWSMxPV6npzyKbOXGyxO9e.jpg,37746,1.357807,"robin hood,arrow,friar,arch",11,5.2,Peter DeLuise,1141.0,PG,14.0,4.0,2009,11,0,0,0,1,0,1,0
1004,"[14, 10749]",Beauty and the Beast,/60nCGtU0z7569et1Ol2WUCmCMeg.jpg,197796,2.151865,"based on novel,magic,castle,fairy tale,transformation,love,surrealism,curse,forest,man beast,beast,giant man,healing power,based on fairy tale,picturesque",455,5.9,Christophe Gans,14672.0,PG,12.0,20.0,2014,2,1,0,0,0,0,1,0
1978,"[878, 14, 12, 10751]",Ruby Red,/9ly8nXuDuiAsYjEmAOLJ9ANZpsb.jpg,175774,1.808315,"time traveler,teenage romance",232,6.4,Felix Fuchssteiner,5337.0,12,7.0,2.0,2013,3,0,1,0,1,0,1,0
2407,"[12, 14, 28, 35, 878]",Mystery Men,/89C71pitrRUIRpKqnRKeYZa8qWw.jpg,9824,1.694414,"bowling,hostage,sphinx,training,insane asylum,tools,frankenstein,casanova,superhero,based on comic book,independent film,comedy,spoof,skull,shovel,disco,superhero spoof,invisible man,dark horse comics,invisibility,rajah,bowling ball,spleen,evil genius",205,5.6,Kinka Usher,55393.0,PG,55.0,24.0,1999,8,0,0,1,1,0,1,0
2497,"[28, 37, 18, 14, 53]",Jonah Hex,/fhpl0NYcwQ8oUmur30L0ANOay4L.jpg,20533,1.673118,"gunslinger,usa,dc comics,hell,facial scar,death,confederate,tomahawk",334,4.4,Jimmy Hayward,47477.0,15,104.0,26.0,2010,6,0,0,0,1,0,1,1
1566,"[28, 14, 878]",Highlander: The Final Dimension,/8ZeckjmtObR3QPjzSm4X656vFS2.jpg,8011,1.934158,"japan,new york,scotland,morocco,good and bad",80,4.4,Andrew Morahan,16885.0,R,19.0,13.0,1994,11,0,0,0,1,0,1,0
1188,"[28, 14]",Mortal Kombat,/bdXWixjWVA7Y03PvW74xufrROiJ.jpg,9312,2.073765,"martial arts,monster,island,gore,sorcerer,tournament,violence,based on video game,hand to hand combat",337,5.4,Paul W.S. Anderson,84869.0,15,58.0,28.0,1995,8,0,0,0,1,0,1,0
2050,"[14, 12, 35, 10751]",Asterix at the Olympic Games,/tKL0RJOeuccc1rrpcDKg8qhedIz.jpg,2395,1.786227,"competition,greece,colosseum,olympic games,emperor,horse,roman,magic potion,wild boar,governance,galier",327,4.8,Frédéric Forestier,21566.0,7,26.0,14.0,2008,1,0,1,1,1,0,1,0
2661,"[12, 35, 18, 10751, 14]",Wizards of Waverly Place: The Movie,/aZFRGUAFKg6RDs8c05OnAXJ7d3O.jpg,26736,1.637545,"island,magic,adventure,foreign language,based on tv series,family vacation,family holiday,parents,wizard,disney channel,sibling relationships,trouble,changing the past or future",203,5.8,Lev L. Spiro,10182.0,All,11.0,3.0,2009,8,0,1,1,1,0,1,1
231,"[35, 10751, 14, 10749]",Enchanted,/65EfHNQ6NCeAoRPNLRhTyLqNZmU.jpg,4523,3.32564,"queen,fairy tale,musical,princess,portal,animation,poison apple,fantasy world,evil witch,part animation",993,6.7,Kevin Lima,149501.0,PG,39.0,11.0,2007,11,1,1,1,0,0,1,0
257,"[14, 10751, 35, 16]",The Smurfs 2,/mF2FXzZ3EktWoagU4fzoabNsK6J.jpg,77931,3.263771,"based on cartoon,smurf",565,5.5,Raja Gosnell,29073.0,U,14.0,8.0,2013,7,0,1,1,0,0,1,0
1932,"[10749, 12, 14]",Ladyhawke,/51RFCKLFuEbvLQsFzXcupQnkoRD.jpg,526,1.819385,"moon,monk,swordplay,bishop,cathedral,falcon,twilight,solar eclipse",203,6.6,Richard Donner,35085.0,PG-13,7.0,8.0,1985,4,1,0,0,1,0,1,0
2376,"[12, 35, 10751, 14, 10749]",Around the World in Eighty Days,/2vLu9eVefJ6WK3OJnlLQQE4lSw5.jpg,2897,1.702791,"usa,jules verne,bet,detective,asia,europe,saloon,hot air balloon,epic,train,valet,around the world,journey,steamship",66,6.5,Michael Anderson,19082.0,G,56.0,29.0,1956,10,1,1,1,1,0,1,0
2687,"[12, 35, 10751, 14, 878]",Aliens in the Attic,/oxds3BQ99FdOxiR24Z5I7N5ELwv.jpg,20856,1.632275,"alien,comedy,duringcreditsstinger,beforecreditsstinger,live action and animation",181,5.2,John Schultz,17325.0,PG,50.0,5.0,2009,7,0,1,1,1,0,1,0
2642,"[18, 14, 35]",Practical Magic,/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg,6435,1.64098,"witch,magic,sorcery,love,curse,family curse",264,6.2,Griffin Dunne,58418.0,12,33.0,6.0,1998,10,0,0,1,0,0,1,1
4636,"[14, 28, 35, 878]",Super Fuzz,/989FfXpkpMPSfWD8kvDJG5ardTe.jpg,11333,1.312037,"billard,hero,lorry,police,rot",46,6.5,Sergio Corbucci,5192.0,PG,1.0,1.0,1980,9,0,0,1,1,0,1,0
57,"[14, 27, 28]",Hansel & Gretel: Witch Hunters,/3bQHHXuzZDu2Ju3VFjIM72E9TSw.jpg,60304,3.803624,"witch,black magic,steampunk,good vs evil,troll,extreme violence,violence,witchcraft,evil,witch hunt,witch hunter,evil witch,duringcreditsstinger,hansel and gretel,guns,3d",2832,5.7,Tommy Wirkola,167006.0,15,62.0,49.0,2013,1,0,0,0,1,0,1,1
3090,"[12, 35, 10751, 14]",Super Mario Bros.,/bmv7fmcBFzjnJvirfAdZm75qERY.jpg,9607,1.55071,"saving the world,brother brother relationship,royalty,dinosaur,based on video game,woman director,multiple dimensions",183,4.0,Annabel Jankel,39729.0,PG,24.0,25.0,1993,5,0,1,1,1,0,1,0
2077,"[14, 28, 12, 35]",The Librarian: The Curse of the Judas Chalice,/oqz2HSwcMij8aG8T5vzgvAPg1mo.jpg,14728,1.777241,"mythology,new orleans,vampire,treasure hunt,judas,southern vampire",100,5.8,Jonathan Frakes,9789.0,15,16.0,4.0,2008,12,0,0,1,1,0,1,0
6051,"[12, 14, 878]",Heart of the Warrior,/bfJGH5QVSo9gvOO2uUsZBcHA1ps.jpg,39417,1.25987,barbarian,2,6.0,Daniel Monzón,824.0,U,8.0,8.0,1999,12,0,0,0,1,0,1,0
661,"[12, 14, 10751]",Peter Pan,/oZEiHdVIjjGHlpqh5fCWZoUJ9RY.jpg,10601,2.715279,"flying,liberation,fairy,peter pan,pirate gang,mermaid",491,6.8,P.J. Hogan,56214.0,PG,40.0,28.0,2003,12,0,1,0,1,0,1,0
5920,"[28, 878, 18, 14, 53, 27]",Faust: Love of the Damned,/9LJmRBKDHxUP3zRiVxnBbxpfvtz.jpg,64883,1.273133,devil,11,4.0,Brian Yuzna,3099.0,R,1.0,8.0,2001,2,0,0,0,1,0,1,1
4360,"[12, 14, 878]",At the Earth's Core,/i5WUWrO5evoXK8mK8BPtSCl86za.jpg,26398,1.338165,"sex,based on novel,monster,quicksand,edgar rice burroughs,subterranean,cavern,cave woman",26,5.1,Kevin Connor,2965.0,PG,1.0,1.0,1976,7,0,0,0,1,0,1,0
1695,"[35, 10751, 14, 18]",The Muppet Christmas Carol,/fe4nLJkDNXhyuMnrZ60MfoSpPes.jpg,10437,1.885213,"holiday,future,musical,past,scrooge,christmas carol,charles dickens",162,7.1,Brian Henson,36452.0,U,1.0,19.0,1992,12,0,1,1,0,0,1,1
417,"[14, 35]",Beetlejuice,/gWnW7vxm8yr01TVLQhL4aI02orp.jpg,4011,2.997393,"minister,giant snake,skeleton,calypso,arts,afterlife,child bride,possession,surrealism,teenage girl,ghost",1083,7.1,Tim Burton,200379.0,PG,15.0,13.0,1988,2,0,0,1,0,0,1,0
6177,"[14, 28, 878, 10769]",Godzilla vs. The Sea Monster,/jxRoai0ScRfYfjHHwSAAmVn2jns.jpg,3115,1.247264,"frankenstein,godzilla,kaiju",15,5.7,Jun Fukuda,2989.0,PG,1.0,4.0,1966,12,0,0,0,1,0,1,0
4193,"[14, 878]",Wyvern,/g83Dndkp3xFZkTXBZBF89mF6MP2.jpg,21864,1.358191,dragon,14,5.5,Steven R. Monroe,1479.0,15,1.0,4.0,2009,1,0,0,0,1,0,1,0
6313,"[35, 10751, 14, 878]",My Science Project,/fLknudxoi1qSNnvtOlNSYRYL8Hq.jpg,18252,1.231561,"time travel,dinosaur,science",36,6.1,Jonathan R. Betuel,4252.0,PG,17.0,9.0,1985,8,0,1,1,1,0,1,0
361,"[12, 10751, 14]",The Chronicles of Narnia: Prince Caspian,/mEHd5n927ifJEODgbtC09Faqwcg.jpg,2454,3.070867,"based on novel,fictional place,lion,human being,wretch,leap in time,matter of life and death,siblings,faith,uncle,narnia,fantasy world",1149,6.2,Andrew Adamson,158358.0,PG,80.0,95.0,2008,5,0,1,0,1,0,1,0
4233,"[14, 35, 10751]",The Kid,/bTsn3l3QLmtKGPnOkKWpLObOgu7.jpg,4244,1.35335,"age difference,midlife crisis,suppressed past,self-awareness,childhood memory,humor,changing the past or future",195,5.9,Jon Turteltaub,35478.0,PG,24.0,3.0,2000,7,0,1,1,0,0,1,0
5688,"[35, 10751, 14]",Pinocchio,/hdQzzWOo5vnL3iDq6G8knpNnlBn.jpg,10599,1.218874,"italy,lie,woodcutter,nose,puppet,wooden",86,5.8,Roberto Benigni,6624.0,8,2.0,4.0,2002,12,0,1,1,0,0,1,0
3453,"[35, 10751, 16, 14, 10402]",Rock-A-Doodle,/iIUQlfGve7iqlprzKGxfrJAyrO4.jpg,20421,1.487018,"chicken,elvis,rooster",28,5.1,Don Bluth,6498.0,U,1.0,14.0,1991,8,1,1,1,0,0,1,0
1719,"[14, 35, 10751, 10749]",Bedtime Stories,/nhovvB0LO5nlgIvpPg2C1iLLAvr.jpg,10202,1.879058,"wishes come true,escapade,disorder,imaginary,miraculous event,imaginary kingdom,life turned upside down,nothing goes right",721,5.9,Adam Shankman,75023.0,PG,66.0,28.0,2008,12,1,1,1,0,0,1,0
1141,"[14, 27]",Day Watch,/9TBOWJUa4igq9FkDWhZRK72K4vQ.jpg,2269,2.095528,"vampire,light,darkness,battle for power,market,moscow",134,6.1,Timur Bekmambetov,30443.0,15,7.0,3.0,2006,1,0,0,0,0,0,1,1
370,"[12, 14, 28]",The 13th Warrior,/ooR8S0O0ZgxK2OBnT1GWHrr9w92.jpg,1911,3.059703,"witch,cave,arabian,scandinavia,bagdad,viking,iraq,war,mission",390,6.3,John McTiernan,103836.0,15,79.0,15.0,1999,8,0,0,0,1,0,1,0
5032,"[28, 14, 878]",Mortal Kombat: Annihilation,/rV6gISHgfmppOJ41UNFlAvNg9ZI.jpg,9823,1.276448,"martial arts,authority,tournament,battle,fighting,based on video game,hand to hand combat",178,3.8,John R. Leonetti,37905.0,15,39.0,22.0,1997,11,0,0,0,1,0,1,0
3523,"[18, 14, 27, 878, 53]",Twilight Zone: The Movie,/hLcKs6evdDddVrvbYUCZ9vtKWfT.jpg,15301,1.477011,"nazis,anthology,remake,twilight zone",121,6.2,Joe Dante,26888.0,PG,11.0,12.0,1983,6,0,0,0,1,0,1,1
1656,"[18, 14, 10749, 878]",Phenomenon,/gsmwDAtdxAUzVyELzvdRavqqVYN.jpg,9294,1.900913,"brain tumor,telekinesis,genius,terminal illness,doctor,psionic power",254,6.1,Jon Turteltaub,65774.0,PG,5.0,2.0,1996,7,1,0,0,1,0,1,1
562,"[12, 14, 28, 35, 10751]",Last Action Hero,/yeLurMF2Xy3nex17hBbxft6zGR0.jpg,9593,2.820142,"magic,movie in movie,spoof,cartoon cat,ticket,doberman,crane,opening action scene,self-referential,projectionist,kicking in a door,magic object,child's point of view,die hard scenario",548,6.1,John McTiernan,111196.0,15,85.0,13.0,1993,6,0,1,1,1,0,1,0
2336,"[12, 35, 10751, 14, 878]",Bill & Ted's Bogus Journey,/svSPrV7o3pSwuuJcDrDLH1wNF8a.jpg,1649,1.714068,"future,dying and death,heaven,time travel,heavy metal,diabolical ego,afterlife,metal,robot,devil,doppelganger,seance",245,6.0,Peter Hewitt,51656.0,PG,17.0,10.0,1991,7,0,1,1,1,0,1,0
1780,"[10751, 14, 878, 12]",Zathura: A Space Adventure,/amqgIuISRBt8tsZM6cTT6gO9WLR.jpg,6795,1.861545,"adventure,house,alien,giant robot,outer space,astronaut",534,6.0,Jon Favreau,71632.0,PG,13.0,63.0,2005,11,0,1,0,1,0,1,0
355,"[14, 28, 12]",The Scorpion King: Rise of a Warrior,/quqsgaoLSct4DzsKb6I7S5wmapw.jpg,13486,3.081197,"mercenary,training,greek",96,4.3,Russell Mulcahy,10898.0,13,45.0,17.0,2008,7,0,0,0,1,0,1,0
4239,"[878, 28, 14]",Marvel One-Shot: Item 47,/i8i7xHztK5fb4ZXQ6BhOEwmnpQj.jpg,119569,1.352352,"secret agent,weapon,marvel comic,superhero,based on comic book,marvel cinematic universe",94,6.6,Louis D'Esposito,5423.0,12,4.0,5.0,2012,9,0,0,0,1,0,1,0
6109,"[14, 878, 53]",Philadelphia Experiment II,/aiBw5cbgFwvLjJUzi90gnaYhRVB.jpg,35610,1.255572,"time travel,philadelphia experiment",12,4.9,Stephen Cornwell,1476.0,18,7.0,2.0,1993,11,0,0,0,1,0,1,1
2263,"[14, 16, 35, 10751]",Pete's Dragon,/e0jZxnjmR6S4EhMl3reHOJYRrqo.jpg,11114,1.731955,"farm,friendship,part live action,escape,dragon,part animation",148,6.5,Don Chaffey,18516.0,G,4.0,6.0,1977,11,0,1,1,0,0,1,0
1787,"[14, 28, 53]",Night Watch,/9PU5tBWURGxFEydujd17GQRkA7G.jpg,3040,1.859164,"witch,subway,fight,airplane,owl,todfeind,guard,blood,moscow",164,6.3,Timur Bekmambetov,48134.0,15,2.0,3.0,2004,6,0,0,0,1,0,1,1
2170,"[18, 14, 878]",The Zero Theorem,/jsaRDf5Syw0dueU0mSXh4r1yzs0.jpg,157834,1.752058,"virtual reality,dystopia,computer",303,5.8,Terry Gilliam,37105.0,15,25.0,7.0,2014,1,0,0,0,1,0,1,1
1452,"[12, 14, 18]",The Fall,/gUex3Twn97Jp8F27Op1r7OnMTFt.jpg,14784,1.970077,"fictional place,morphine,storytelling,darwin,imagination,1920s",358,7.7,Tarsem Singh,92442.0,15,14.0,16.0,2008,5,0,0,0,1,0,1,1
