,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,month,decade,group5,group4,group7,group6,group1,group3,group2
3051,"[27, 53]",When a Stranger Calls,/pYxd8DM4qBV24rJ9Jf84SYtIao1.jpg,10053,1.558278,"babysitter,death of a friend,killer,strange person,call",194,5.3,Simon West,36176.0,15,15.0,6.0,2,9,0,0,0,0,0,0,1
3052,"[35, 28]",Things Are Tough All Over,/Ao7xYYkVQzuXxtLer8mTga0jdxv.jpg,20197,1.558205,"pornography,chicago,money laundering,gas station,limousine,laundromat,comedy team,illegal immigrant,las vegas,lust,desert,latino,hispanic,double act,cross dresser,arab,motor car wash,peyote,arab sheik,pornographer,french restaurant,slot machine,pornographic film",20,5.8,Thomas K. Avildsen,2497.0,R,2.0,4.0,8,7,0,0,1,1,0,0,0
3053,"[18, 35]",This Is Where I Leave You,/jMLRs4Vw2g7QzOQLiq3Rlh6qUar.jpg,239678,1.557962,"based on novel,funeral,dysfunctional family,death of father,man child,family,mourning,grieving",448,6.5,Shawn Levy,58116.0,15,18.0,2.0,9,10,0,0,1,0,0,0,1
3054,[35],Zapped!,/ptMRq9SEoyjLfOYfx8ZYht0BdFI.jpg,23943,1.557798,"female nudity,sex,telekinesis,nerd,high school,parody,laboratory,teen movie,teen comedy,sex comedy,science experiment",32,5.0,Robert J. Rosenthal,4943.0,R,14.0,2.0,7,7,0,0,1,0,0,0,0
3055,"[35, 18]",The Bonfire of the Vanities,/4GfvG6CPbY6soFyWtFXGVTOFPOC.jpg,9586,1.557733,"black people,journalist,success,bad luck,broker",78,5.2,Brian De Palma,18429.0,15,11.0,2.0,12,8,0,0,1,0,0,0,1
3056,"[12, 28, 35]",Armour of God,/AjgHw0FH8DwjB3fL6EWAxl02wgG.jpg,10974,1.557708,"africa,sword,auction",80,6.9,Jackie Chan,13431.0,R,20.0,4.0,8,7,0,0,1,1,0,0,0
3057,"[35, 27]",Hatchet,/yiCFJJuUJUD2aDws8iNjnDc91zu.jpg,11908,1.557254,"new orleans,alligator,male friendship,ax,swampf,serial killer",122,5.6,Adam Green,24128.0,18,15.0,17.0,4,9,0,0,1,0,0,0,1
3058,"[28, 35, 18, 10751, 53]",The Pacifier,/mHFWjLbJYWFxgrfTAHgbLbVcFug.jpg,10022,1.557229,"bodybuilder,children,body guard,scientist,family,u.s. soldier,death of husband,male nanny",624,5.8,Adam Shankman,70466.0,PG,88.0,16.0,3,9,0,1,1,1,0,0,1
3059,"[35, 18]",The Kids Are All Right,/fB8DRRd1aw3bug7toO9IRAmCp0d.jpg,39781,1.55683,"lesbian,dinner,motorcycle,argument,biological father,artificial insemination,lesbian love,control freak,vegetable garden,woman director,lgbt family",392,6.5,Lisa Cholodenko,113803.0,15,5.0,1.0,7,10,0,0,1,0,0,0,1
3060,"[18, 36]",Hunger,/397BUdT1bIt9tICgq7wSbF05Dsy.jpg,10360,1.556641,"prison,prisoner,hunger,hunger strike,northern ireland",235,7.1,Steve McQueen,54007.0,15,5.0,1.0,5,9,0,0,0,0,1,0,1
3061,"[27, 53]",Jason Goes to Hell: The Final Friday,/8yLdCrD1Eh6eoGTIIQ4jNBFLkUb.jpg,10285,1.556454,"series of murders,jason vorhees",138,4.2,Adam Marcus,20478.0,15,19.0,25.0,8,8,0,0,0,0,0,0,1
3062,"[28, 35, 80]",Police Academy 2: Their First Assignment,/iNlm1BBGCwfP207QzuUk2Ei13sG.jpg,10157,1.556132,"handcuffs,police chief,police operation,spying,investigation,police everyday life,police academy,commandant",246,5.4,Jerry Paris,41173.0,15,22.0,5.0,3,7,0,0,1,1,0,0,1
3063,"[28, 35, 80]",The Man,/nYFojBLjMy9YFHfMcJNdrXy1ghq.jpg,9074,1.556049,"mistake in person,false identity,arms dealer,cop,police officer,dentist",113,5.3,Les Mayfield,22440.0,12,20.0,5.0,9,9,0,0,1,1,0,0,1
3064,[18],"4 Months, 3 Weeks and 2 Days",/wVRKGg1lDcS43vyq5ejKtGE5UZA.jpg,2009,1.555755,"rape,hotel room,totalitarian regime,cohabitant,female friendship,dormitory,best friend,contraception,romanian new wave",117,7.3,Cristian Mungiu,47068.0,15,1.0,2.0,8,9,0,0,0,0,0,0,1
3065,[18],The Magnificent Ambersons,/xIpdXKQrt0ZFkbg1KODh80THwTp.jpg,965,1.55565,"jealousy,small town,marriage proposal,love of one's life,only child,marriage crisis",55,7.4,Orson Welles,17599.0,PG,3.0,1.0,7,3,0,0,0,0,0,0,1
3066,"[27, 53, 35]",Fright Night,/jE0YbuFlmaZUWeVTyYNpzYXjIbn.jpg,11797,1.555107,"virgin,vampire,transformation,supernatural powers,undead,night club,lifting person in air,mother son relationship",216,6.9,Tom Holland,45417.0,R,23.0,9.0,8,7,0,0,1,0,0,0,1
3067,"[28, 80, 27, 53]",Snakes on a Plane,/dbt9YEAPZjd0LbaK1r8UnOZp2Uv.jpg,326,1.554499,"snake,suspense,fbi agent,death,animal attack,first class,duringcreditsstinger,snake attack,witness to a crime,plane",373,5.2,David R. Ellis,118488.0,15,52.0,36.0,8,9,0,0,0,1,0,0,1
3068,"[53, 28, 35, 80]",The 51st State,/wh7oKqAsNqpNcpFiW6LrH4Z79Ga.jpg,1613,1.554243,"chemical,laxatives,skinheads",136,5.9,Ronny Yu,43692.0,18,37.0,14.0,12,9,0,0,1,1,0,0,1
3069,[18],Draft Day,/pb5FXL6pypVQbcs3TCzp5GqyTYr.jpg,200505,1.554145,"sport,duringcreditsstinger",262,6.5,Ivan Reitman,41753.0,15,1.0,8.0,4,10,0,0,0,0,0,0,1
3070,"[28, 12, 80, 53]",The River Wild,/8NFAQxZud5Kisw1sd9WxfBG54.jpg,8987,1.55383,"river,robber,boston,bank robber,marriage crisis,hostage-taking,rafting,criminal,white water rafting",157,6.1,Curtis Hanson,34195.0,12,27.0,11.0,9,8,0,0,0,1,0,0,1
3071,"[18, 10402]",Beyond the Sea,/ebvWEdjWqUmDxI0hPVQTwa2IHyN.jpg,6478,1.553464,"musical,perfectionist,rowboat,courtship",43,6.5,Kevin Spacey,13158.0,15,1.0,4.0,12,9,1,0,0,0,0,0,1
3072,"[18, 28, 36, 53]",War of the Arrows,/f1xAZmJVN27rz2xHkiz2aLylINQ.jpg,79224,1.553337,"arrow,archery",54,6.8,Han-min Kim,9022.0,15,13.0,2.0,8,10,0,0,0,1,1,0,1
3073,"[28, 12, 35, 14]",Your Highness,/d0P3WWy3Fc3JuORpdkkHhPrhlVc.jpg,38319,1.553033,"kidnapper,traitor,virgin,prince,princess,revenge,minotaur,knight,dragon,wedding,king,sword and sorcery",411,5.2,David Gordon Green,87532.0,15,48.0,73.0,4,10,0,0,1,1,0,1,0
3074,"[18, 35, 10749]",Cheerful Weather for the Wedding,/iOCHxWT933z9cO1yFWwDiLpFeoB.jpg,110272,1.553028,"based on novel,lost ring,tortoise,rowing boat,wedding photograph,english country dance",14,5.5,Donald Rice,1850.0,PG,4.0,2.0,12,10,1,0,1,0,0,0,1
3075,"[35, 27, 53, 37]",Ravenous,/spwvStEA4CraTXPOcONrDzncXOZ.jpg,10212,1.552569,"cave,nudity,chase,army,murder,survival,camp,soldier,violence,cannibal,madness,woman director",108,6.9,Antonia Bird,31243.0,18,40.0,20.0,3,8,0,0,1,0,0,0,1
3076,"[27, 53]",Friday the 13th: A New Beginning,/aoc6F4Oif0JskHKO1tzZOaopYbF.jpg,9731,1.552161,"mask,psychology,serial killer,hospital,series of murders,teenager",142,5.1,Danny Steinmann,23933.0,R,15.0,8.0,3,7,0,0,0,0,0,0,1
3077,[53],Beyond the Reach,/ouMb1EDwM88YYjlN37UzhByGKRO.jpg,284289,1.552097,"desert,hunting",115,5.5,Jean-Baptiste Léonetti,7272.0,12,10.0,8.0,4,10,0,0,0,0,0,0,1
3078,[53],The Samaritan,/nKhSOX24JuELyf6pd8keRzU2rzm.jpg,98339,1.552056,"prison,sex,revenge,incest,grifter,paternity revealed,parole officer",49,5.0,David Weaver,7953.0,18,10.0,2.0,3,10,0,0,0,0,0,0,1
3079,"[28, 53]",Interrogation,/j38QfMHw3GSqfC3UElC427ETg3N.jpg,414719,1.551562,"fbi agent,threat,interrogator",20,4.4,Stephen Reynolds,940.0,15,5.0,2.0,8,10,0,0,0,1,0,0,1
3080,"[27, 878, 53]",The Day of the Triffids,/8jig73Xk0ydXx7DL4VZTVPsHOSf.jpg,21143,1.551448,"london england,based on novel,plants,giant plant,alien life-form,meteor,independent film,alien invasion,blindness,man eating plant",47,6.1,Steve Sekely,5840.0,PG,1.0,1.0,7,5,0,0,0,1,0,0,1
3081,[27],Piranha,/1zLfxqSYYUggjWnSeBqNaRSqLmC.jpg,24831,1.551207,"u.s. army,piranha,tent camp,eugenics",93,5.8,Joe Dante,14853.0,R,5.0,5.0,8,6,0,0,0,0,0,0,1
3082,"[28, 12, 35, 10751, 14, 878]",Thunderbirds,/4rv0fgJkPnzlDmhaANC72ipz9MT.jpg,14623,1.551206,"secret organization,based on tv series,golden gate bridge,locker,oil rig ,teenage hero,soaked clothes,thunderbirds",69,4.2,Jonathan Frakes,11516.0,PG,20.0,30.0,7,9,0,1,1,1,0,1,0
3083,"[35, 27]",Zombie Strippers!,/wmuidysXkosHFgkxTtghR04M16x.jpg,13009,1.551125,"strip club,striptease,zombie,lap dance,splatter,strip tease,head crushing,small town girl,bitten hand",68,4.3,Jay Lee,16073.0,R,17.0,2.0,4,9,0,0,1,0,0,0,1
3084,"[28, 53, 80]",Fast Five,/cA81CI8odKv5KHRUUzJbj83yN7c.jpg,51497,1.5509,"brazil,fbi,freedom,escape from prison,car crash,heist,organized crime,on the run,money,fugitive,police chase,escaped convict,car,imax,automobile racing,duringcreditsstinger",1884,7.1,Justin Lin,296522.0,12,140.0,44.0,4,10,0,0,0,1,0,0,1
3085,"[35, 10751]",Ed,/gH56Ib8XoRUqYsEEaMRgzejkty9.jpg,32308,1.550738,"baseball,sport,monkey,chimpanzee,animal actor,critically bashed",18,3.7,Bill Couturié,7334.0,PG,1.0,6.0,3,8,0,1,1,0,0,0,0
3086,"[12, 35, 10751, 14]",Super Mario Bros.,/bmv7fmcBFzjnJvirfAdZm75qERY.jpg,9607,1.55071,"saving the world,brother brother relationship,royalty,dinosaur,based on video game,woman director,multiple dimensions",183,4.0,Annabel Jankel,39729.0,PG,24.0,25.0,5,8,0,1,1,1,0,1,0
3087,[18],Rabbit Hole,/qBhDlqdLZzxqKIXO53vMjpqLgZu.jpg,27585,1.550259,"loss of son,trauma,toy,marriage,grief,memory,crying,parking lot,therapy,car seat",129,6.8,John Cameron Mitchell,41774.0,12,5.0,1.0,12,10,0,0,0,0,0,0,1
3088,"[18, 10749]",Breaking and Entering,/tH4pFx2e8oxTKTn1DrZv8eqJACn.jpg,1253,1.549839,"london england,robbery,architect",44,6.3,Anthony Minghella,20337.0,15,18.0,5.0,12,9,1,0,0,0,0,0,1
3089,"[28, 12, 35]",Hatari!,/ulF9l08e5fAo5A2x2KLku59csXN.jpg,11385,1.549771,"africa,giraffe,elephant,safari,chase,dangerous",41,5.9,Howard Hawks,9517.0,PG,6.0,1.0,6,5,0,0,1,1,0,0,0
3090,"[12, 14, 28, 53]",Cirque du Freak: The Vampire's Assistant,/nzx9HQOJ1CYgHcITgBXatN0FFxc.jpg,24418,1.549455,"vampire,spider,wolfman,stew,best friend,antidote,vamp,based on young adult book",270,5.6,Paul Weitz,37150.0,PG,28.0,49.0,10,9,0,0,0,1,0,1,1
3091,"[35, 27]",Dracula: Dead and Loving It,/xve4cgfYItnOhtzLYoTwTVy5FGr.jpg,12110,1.548667,"dracula,spoof",153,5.6,Mel Brooks,31769.0,PG,5.0,15.0,12,8,0,0,1,0,0,0,1
3092,"[27, 9648, 53]",The Relic,/jD853TWyJYuksMldrFWaXMovRg0.jpg,11015,1.548649,"chicago,based on novel,monster,museum,pile of dead bodies,dead body,anthropologist,indian tribe",104,5.8,Peter Hyams,20034.0,15,32.0,66.0,1,8,0,0,0,0,0,0,1
3093,"[35, 18]",My Cousin Vinny,/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg,10377,1.548178,"prison,southern u.s.,suspicion,cousin,court,lawyer,wrongful arrest",306,7.3,Jonathan Lynn,86064.0,15,1.0,1.0,3,8,0,0,1,0,0,0,1
3094,"[53, 18, 27]",The Broken,/nGTUsccLUZhF9Bb5fjvL7KrogvC.jpg,3511,1.548103,"london england,sex,dream,architect,nudity,nightmare,embassy,investigation,girlfriend,party,murder,surrealism,memory,fear,photograph,dark",56,5.5,Sean Ellis,8989.0,15,2.0,4.0,1,9,0,0,0,0,0,0,1
3095,"[28, 18, 27, 53]",Damien: Omen II,/gXpCjRUqgWDxufXqt34qyVweJnQ.jpg,10766,1.547703,"prophecy,secret identity,devil's son,anti-christ,occultism",128,6.1,Don Taylor,23453.0,R,3.0,2.0,6,6,0,0,0,1,0,0,1
3096,"[35, 27]",Boo! A Madea Halloween,/dpSWKKBtXOu8hDNJRCIAYfcRtdD.jpg,380124,1.547568,"halloween,poltergeist,haunted house,zombie,teenager,ghoul,ghost,mayhem",186,5.2,Tyler Perry,4000.0,12,31.0,2.0,10,10,0,0,1,0,0,0,1
3097,"[53, 27, 18, 9648]",Boogeyman,/uG61rNRVfBx7sHJp42wlN5yLouU.jpg,8968,1.547193,"nightmare,hallucination,childhood trauma,break-up,hometown,psychotherapy",149,4.6,Stephen Kay,26863.0,15,8.0,8.0,2,9,0,0,0,0,0,0,1
3098,"[9648, 53]",Whispers in the Dark,/tob4sLrfTkexPXpjp189Rrt4wPr.jpg,88174,1.547146,"sex,seduction,suspense,female protagonist,psychiatrist,erotic thriller",7,5.2,Christopher Crowe,1646.0,18,11.0,1.0,8,8,0,0,0,0,0,0,1
3099,[53],Firewall,/8L6Cegh3Sk4XKLw5oVhKyGWQqs0.jpg,9754,1.54693,"bank,technology,blackmail,hacker,seattle,computer hacker,firewall",213,5.5,Richard Loncraine,51161.0,12,26.0,11.0,2,9,0,0,0,0,0,0,1
3100,"[18, 14, 10749]",City of Angels,/dMvup91Svpns2SfCtZ4jiSFiouV.jpg,795,1.545973,"suicide,angel,life and death,desperation,operation,heaven,faith,afterlife,los angeles,interspecies romance",416,6.4,Brad Silberling,97822.0,12,43.0,5.0,4,8,1,0,0,0,0,1,1
3101,"[80, 18, 9648, 53]",Columbus Circle,/r36QwMBXDEQEGVn5oGqX2IcpQ05.jpg,92000,1.545968,crime,62,5.8,George Gallo,9082.0,15,13.0,1.0,3,10,0,0,0,0,0,0,1
3102,"[10749, 37, 28, 9648]",Station West,/j6WxGu37oAPStzJBw3UE0aoFqXR.jpg,37294,1.545902,"murder,singer,saloon singer",7,6.3,Sidney Lanfield,659.0,PG,1.0,1.0,10,3,1,0,0,1,0,0,1
3103,"[18, 10752, 10749]",Guernica,/sZ5Cerk3tDoCiuPGtpbCB3f3kc6.jpg,363841,1.545736,"civil war,spain,journalist,war,wartime romance,1930s,based on historical events",32,5.4,Koldo Serra,1278.0,15,4.0,4.0,9,10,1,0,0,0,1,0,1
3104,"[35, 18, 10749]",The Oh in Ohio,/nGygfr8v51mZcIJe6Vwf77ENodW.jpg,14474,1.545321,"sex,adultery,depression,infidelity,nightclub,nudity,orgasm,promise,bikini,guru,love,lesbian,lust,drug,therapy,pleasure",21,5.7,Billy Kent,5597.0,Unrated,6.0,2.0,3,9,1,0,1,0,0,0,1
3105,[27],Land of the Dead,/1VYvkSiyJg9Za2R5KSHjUygLKEq.jpg,11683,1.545309,"cage,dystopia,survivor,zombie,zombie apocalypse",293,5.9,George A. Romero,81016.0,Unrated,76.0,43.0,6,9,0,0,0,0,0,0,1
3106,"[18, 10749]",Rendez-vous,/2HmttitMzANQHzMQ52U016cMYyb.jpg,34093,1.544995,"paris,love triangle,male nudity,female nudity,sexual obsession,sex,roommate,nudity,love,pubic hair,sexual attraction,public sex,lust,sexual desire,heavy rain,female masturbation,real estate agent,theater,voyeurism,sexual pleasure",13,4.9,André Téchiné,1876.0,15,1.0,1.0,5,7,1,0,0,0,0,0,1
3107,"[18, 10749]",Diary of a Nymphomaniac,/elirjGAdeBGnABADayf6EtSsXzK.jpg,19173,1.544972,"nymphomaniac,prostitution,red dress,female genitalia,promiscuous past,nymphomania",55,5.7,Christian Molina,8432.0,18,1.0,1.0,10,9,1,0,0,0,0,0,1
3108,"[28, 12, 35, 18]",Air America,/v6kWV8pNV5yeLZwe1CdeWrHKckS.jpg,11856,1.544945,"cia,refugee camp,pilot,drug smuggle,airplane,laos,drug",116,5.3,Roger Spottiswoode,22763.0,15,32.0,7.0,8,8,0,0,1,1,0,0,1
3109,"[35, 27]",Motel Hell,/n8BnzWEgPQa9AelvzU0N8LS2Sh7.jpg,30924,1.544869,"gore,slasher,b horror,sunshine coast",49,6.2,Kevin Connor,7220.0,R,13.0,1.0,8,7,0,0,1,0,0,0,1
3110,"[53, 9648]",Exam,/2MLOMNKejfX3L1PVB2ZdxYOmf3A.jpg,29917,1.54483,"gun,room,suspicion,guard,pill,job,psychologist,disease,interrogation,candidate,narcissist,corporation,pandemic,rules",366,6.6,Stuart Hazeldine,77716.0,15,2.0,4.0,6,9,0,0,0,0,0,0,1
3111,"[10402, 18, 10749]",The Fabulous Baker Boys,/6VHmsgpQNOjkC7p40HOjsFnAW0v.jpg,10875,1.544736,"jazz,liquor,success",64,6.6,Steve Kloves,18333.0,R,2.0,1.0,10,7,1,0,0,0,0,0,1
3112,"[18, 9648, 53, 10749]",Passengers,/fGI0FFre8W454JqHgexV6zDWC9H.jpg,13944,1.544687,"flower,pilot,survivor,postcard,counselor,laundry,raining,mail",161,5.7,Rodrigo García,28841.0,12,6.0,7.0,9,9,1,0,0,0,0,0,1
3113,"[10770, 18, 80]",Gotti,/5Iv7N1PtHwi1WPb5BuiV3yYRImV.jpg,14786,1.544346,"new york,biography,based on true story,crime boss",11,4.8,Robert Harmon,4862.0,18,3.0,2.0,8,8,0,0,0,0,0,0,1
3114,"[28, 35, 80]",Police Academy 3: Back in Training,/A0WHx049ty1RJ57XeQwweRxhHbW.jpg,12118,1.544324,"competition,governor",182,5.4,Jerry Paris,34297.0,PG,44.0,3.0,3,7,0,0,1,1,0,0,1
3115,"[18, 9648, 10749, 53]",Wicker Park,/hAnpWtzF63Euilry4MNX2xyCKLM.jpg,11208,1.544077,"love of one's life,leave,look-alike,intrigue",122,6.5,Paul McGuigan,46382.0,12,2.0,6.0,9,9,1,0,0,0,0,0,1
3116,"[28, 35, 18, 14, 878, 53]",Memoirs of an Invisible Man,/jEMkUcTUviSqnP88Fs3mKVl0wUs.jpg,2687,1.544013,invisible man,104,5.8,John Carpenter,18161.0,PG,23.0,9.0,2,8,0,0,1,1,0,1,1
3117,"[27, 878]",Prophecy,/u7nkQCuYpXyGf4dX34yXDzvlkuH.jpg,31915,1.543807,"monster,mutant,toxic waste,native american,environmental,animal horror",22,5.5,John Frankenheimer,3163.0,PG,26.0,7.0,1,6,0,0,0,1,0,0,1
3118,"[80, 53]",Suspect Zero,/hn5w4XwpW7RjyVUyXB39KUHxCwi.jpg,8080,1.543372,serial killer,73,5.3,E. Elias Merhige,16916.0,15,13.0,4.0,8,9,0,0,0,0,0,0,1
3119,"[35, 36, 27]",Cannibal! The Musical,/q5ZuudHZMCJNvJPsfaUfgS1NgOu.jpg,13063,1.543077,musical,40,6.7,Trey Parker,10421.0,18,2.0,3.0,10,8,0,0,1,0,1,0,1
3120,"[35, 10751, 14]",Hocus Pocus,/okCXNIX9QXNXbWM9NBnKlMpYVBd.jpg,10439,1.542912,"witch,halloween,salem,trick or treating,spellcasting",377,6.3,Kenny Ortega,65360.0,PG,11.0,15.0,7,8,0,1,1,0,0,1,0
3121,"[53, 27, 10749]",Kiss of the Damned,/i3XAVZWQVkyzmEY4l4QWEIIjkdc.jpg,139933,1.542801,"vampire,sibling rivalry,female vampire,woman director",33,4.7,Xan Cassavetes,3884.0,18,2.0,1.0,11,10,1,0,0,0,0,0,1
3122,"[18, 9648, 53]",Blow Out,/vt5d1gGPgkAKoKp127WPHjSJF3P.jpg,11644,1.542621,"audio tape,hitman,president elections,noises,yell,politics,faithlessness",181,7.3,Brian De Palma,29946.0,R,7.0,2.0,7,7,0,0,0,0,0,0,1
3123,"[28, 12, 878]",Cyborg 2,/vlHIw2xnT0RdSTPwjcGhs78oz8u.jpg,16437,1.542186,"cyborg,assassin,nudity,future,sequel,robot,explosion,corporation",29,3.9,Michael Schroeder,3761.0,18,37.0,3.0,11,8,0,0,0,1,0,0,0
3124,"[80, 18, 53]",Jesse Stone: Stone Cold,/wxxHABj5UsqA7yMAaSe1R3UWK7K.jpg,31046,1.542148,"cop,new england,jesse stone",25,6.6,Robert Harmon,4487.0,R,3.0,1.0,2,9,0,0,0,0,0,0,1
3125,"[80, 18, 53]",Red Corner,/1wkpgNaFbXqymNTuIT8mHHYurNe.jpg,9407,1.542084,"china,death penalty,law,business man,murder",67,6.0,Jon Avnet,13539.0,15,29.0,4.0,10,8,0,0,0,0,0,0,1
3126,"[10752, 28, 12, 18, 10749, 53]",To Have and Have Not,/f08VziHiblKKcGxjNSIOcs4AJX0.jpg,22584,1.541352,"fishing,island,nazis,french resistance,singer,alcoholic,hemingway,expatriate,martinique,sidekick,film noir",84,7.5,Howard Hawks,24541.0,PG,2.0,2.0,10,3,1,0,0,1,1,0,1
3127,[18],Redbelt,/qYMJK9REfvmTVS8RTjqzJljL4uj.jpg,12400,1.54131,"film making,film producer,video surveillance,sport,interracial marriage,auto accident,instructor,jujitsu,movie star,nightstick,husband,life relationship,set up,window smashing",57,6.4,David Mamet,19001.0,15,19.0,5.0,4,9,0,0,0,0,0,0,1
3128,"[35, 18, 10752]","Good Morning, Vietnam",/23u0uzEZkqRIFpVExUwkFnOgLMT.jpg,801,1.541273,"rock and roll,radio station,war crimes,entertainer,explosive,cynic,radio,vietnam war,vietcong,gi,u.s. air force,dying and death,radio presenter,humor,saigon,provocation,right and justice",481,7.0,Barry Levinson,103885.0,R,2.0,1.0,12,7,0,0,1,0,1,0,1
3129,"[80, 35]",Dirty Rotten Scoundrels,/iJc3zbUBrckMcrPpAdXYbzvbgBJ.jpg,10141,1.54119,"competition,luxury,seduction,con man,money",175,6.9,Frank Oz,52725.0,PG,1.0,1.0,12,7,0,0,1,0,0,0,1
3130,"[18, 36, 10752]",The Flowers of War,/s9Lgt28YhHIVllsF3N1FxwNuGre.jpg,76758,1.541161,"forced prostitution,child rape",149,7.0,Yimou Zhang,40751.0,15,2.0,8.0,12,10,0,0,0,0,1,0,1
3131,"[28, 12, 53, 10749]",Bang Bang!,/e5qSzHPLEMFETrjTX0gyEACtFqA.jpg,283589,1.540774,"london england,dancing,secret agent,revenge,heist,rescue,hindi,bollywood,car chase,jewel heist,jewel thief,motorcycle chase",62,6.4,Siddharth Anand,17703.0,12,32.0,1.0,10,10,1,0,0,1,0,0,1
3132,"[28, 80, 9648]",Echelon Conspiracy,/oJTW7FmPEk3vHBZAo166RYiV7RB.jpg,16325,1.540721,"casino,thriller,surveillance,omaha nebraska",85,5.3,Greg Marcks,17383.0,12,23.0,3.0,2,9,0,0,0,1,0,0,1
3133,"[10770, 28, 27, 35, 878, 53]",Frankenfish,/x9eR07VIB4e1qEicqNxz5PdB4DY.jpg,33641,1.540603,"hunter,biologist,animal horror",22,4.7,Mark A.Z. Dippé,4320.0,15,12.0,10.0,10,9,0,0,1,1,0,0,1
3134,"[28, 35, 18, 10749, 37]",Bronco Billy,/9eXrB9j0gwxQBPJWRp8ExgKaSy7.jpg,21866,1.540376,"love,cowboys,wild west show",34,5.4,Clint Eastwood,8681.0,PG,13.0,1.0,6,7,1,0,1,1,0,0,1
3135,"[35, 18, 10751]",Simon Birch,/wB6JV6KflRFoNpVnJxR99fhgTJ3.jpg,22796,1.540334,illegitimate son,42,6.6,Mark Steven Johnson,18791.0,PG,15.0,10.0,9,8,0,1,1,0,0,0,1
3136,"[18, 53, 10749]",Incendiary,/ewU3becuuYxERRalqrQGwEDOkUK.jpg,15705,1.540191,"london england,bomb,sex,adultery,terrorist,beach,camping,nudity,delusion,revenge,grief,attack,religion,reporter,soccer,guilt,woman director",46,5.3,Sharon Maguire,7559.0,15,11.0,6.0,1,9,1,0,0,0,0,0,1
3137,"[27, 878]",Jason X,/zdfRa0FLVxfRwWhwitIZhjEIepI.jpg,11470,1.539801,"places and planets,space marine,future,cryogenics,space,slaughter,series of murders,scientist,freeze",221,4.4,James Isaac,40719.0,R,23.0,21.0,7,9,0,0,0,1,0,0,1
3138,"[12, 14, 35]",Erik the Viking,/ktkbkRkdEwq9eXw87WiWUXN9F0L.jpg,11828,1.539785,"norway,norwegian,viking",63,6.0,Terry Jones,11316.0,12,2.0,7.0,9,7,0,0,1,1,0,1,0
3139,"[12, 80, 18, 53]",Trash,/y8kQJ4e7LoMgCpldx7P8JqO6keE.jpg,206563,1.539713,"brazilian,drama,thriller",194,7.1,Stephen Daldry,16067.0,15,2.0,2.0,10,10,0,0,0,1,0,0,1
3140,"[10749, 35]",The Fortune Cookie,/4iaGyJk2OHx6ilNUyymuG61MnHR.jpg,1888,1.539665,"usa,american football,brother-in-law,wheelchair,honesty,cinematographer,insurance fraud,shadowing,fortune cookie,ex-wife",36,6.9,Billy Wilder,9691.0,PG,3.0,1.0,10,5,1,0,1,0,0,0,0
3141,[35],Peeples,/hZ7UoorC681ZFxTLIm3pCFo4cz.jpg,72359,1.539654,"duringcreditsstinger,woman director",25,5.6,Tina Gordon Chism,4186.0,18,5.0,1.0,5,10,0,0,1,0,0,0,0
3142,"[35, 37]",Manitou's Shoe,/fbKhdhZzgDWLizfHA847FNW1saA.jpg,8366,1.539547,"indian territory,apache,parody,native american",105,6.7,Michael Herbig,14212.0,12,7.0,1.0,7,9,0,0,1,0,0,0,0
3143,"[27, 9648]",The Kingdom,/d0clQ5e8B7NbSTKHmkNEGlPFyqp.jpg,22137,1.539341,hospital,44,7.9,Morten Arnfred,14520.0,15,2.0,5.0,11,8,0,0,0,0,0,0,1
3144,"[12, 35, 10751, 14, 10770]",Halloweentown High,/51krfU2ql3xa77ECYYET3WLl3mn.jpg,34560,1.539277,"holiday,witch,magic,halloween,sorcery,kids and family,disney channel",48,5.7,Mark A.Z. Dippé,3964.0,PG,3.0,1.0,10,9,0,1,1,1,0,1,0
3145,"[18, 53]",The Tailor of Panama,/crJTnaCvzw3gCCqNSzEK6yerzJU.jpg,2575,1.539157,"dancing,spy,birthday,map,fireworks,bridge,secret agent,president,children,independent film,debt,swimming,political,band",74,6.1,John Boorman,24579.0,15,2.0,10.0,2,9,0,0,0,0,0,0,1
3146,"[28, 12, 53]",Passenger 57,/mOh1t38TkW6JVg6ylQusKBPxxqa.jpg,10538,1.53871,"airport,florida,fbi,hijacking,ex-cop,los angeles,fbi agent",214,5.5,Kevin Hooks,38126.0,15,48.0,4.0,11,8,0,0,0,1,0,0,1
3147,"[10749, 35, 10751, 28, 12]",Herbie Goes To Monte Carlo,/9udWEKMoNtXijEmfpI78C0SPu4o.jpg,14140,1.538641,"auto mechanic,automobile racing,smart car,monte carlo rally,the love bug",49,6.1,Vincent McEveety,5375.0,U,5.0,6.0,6,6,1,1,1,1,0,0,0
3148,"[9648, 53, 80]",Felony,/5z67bSHEegu40uR8KQzFoyFVmq6.jpg,209269,1.538262,"australian,australia,police,dirty cop,hit and run,accident",40,5.3,Matthew Saville,3613.0,15,9.0,1.0,8,10,0,0,0,0,0,0,1
3149,[35],Butter,/eaj8yDQMFNzOssKylLQQdUnDc0.jpg,79697,1.537461,"iowa,butter",118,5.9,Jim Field Smith,17550.0,18,1.0,4.0,9,10,0,0,1,0,0,0,0
