genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,month,decade,group5,group4,group7,group6,group1,group3,group2
"[35, 10751, 10402, 10749]","Hello, Dolly!",/6VDANRGpRb4VGo5q0anoav5CoU7.jpg,14030.0,2.626389,"based on play,based on stage musical,merchant,yonkers new york,borzoi,millinery,drygoods store",48.0,6.4,Gene Kelly,10530.0,U,8.0,2.0,12.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 10751, 10402, 10749]","Hello, Dolly!",/6VDANRGpRb4VGo5q0anoav5CoU7.jpg,14030.0,2.626389,"based on play,based on stage musical,merchant,yonkers new york,borzoi,millinery,drygoods store",48.0,6.4,Gene Kelly,10530.0,U,8.0,2.0,12.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[10751, 18]",Dolphin Tale 2,/ga714OrcrFhCrhbHUfDG47fUU5F.jpg,227735.0,2.205559,"dolphin,aquarium,swimming",75.0,6.6,Charles Martin Smith,6461.0,U,4.0,35.0,9.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[35, 18, 10751]",My Dog Skip,/t1jsRTNF1LcVBTfpXWNfrPjgoG1.jpg,17908.0,1.678177,"mississippi,childhood memory,dog",45.0,6.1,Jay Russell,17070.0,U,1.0,2.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[10751, 35]",The Rage in Placid Lake,/4qP2bPkBD3Xevmeu5wiJlHYstx6.jpg,14868.0,1.300603,"hippie,independent film",8.0,6.6,Tony McNamara,2570.0,12,2.0,3.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 10751]",Midnight Madness,/vxzQbGOLxOxi6S5wbTGTEcwCwfk.jpg,17971.0,1.290384,scavenger hunt,8.0,5.9,Michael Nankin,2633.0,PG,2.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 18, 10751]",Mrs. Doubtfire,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,788.0,3.657607,"san francisco,parents kids relationship,restaurant,nanny,mask,custody battle,fake identity",1134.0,6.9,Chris Columbus,191829.0,12,5.0,5.0,11.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[35, 18, 10751]",Wide Awake,/ecRCn36v7NFSk2hM0Z8vpBU7WMe.jpg,32911.0,1.255578,boys' school,9.0,5.2,M. Night Shyamalan,3338.0,PG,2.0,1.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[12, 10751, 14]",The Indian in the Cupboard,/l16BtfILyWxYwSqzofL3V1rMSwe.jpg,11359.0,1.455556,"cupboard,games,puppet,parallel universe,toy comes to life",96.0,5.8,Frank Oz,21565.0,PG,10.0,5.0,7.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"[14, 28, 35, 878, 10751]",Ghostbusters II,/4nN0EYNbOWHJ9UO39maO5Kvcdfa.jpg,2978.0,3.376898,"slime,ghostbuster,product placement,reincarnation,painting,crude humor,scream,single mother,old flame,courtroom,book store,chrysler building,river of slime,revolving door,reference to slinky,occult research",813.0,6.3,Ivan Reitman,148222.0,PG,52.0,20.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
"[12, 14, 28, 35, 10751]",Last Action Hero,/yeLurMF2Xy3nex17hBbxft6zGR0.jpg,9593.0,2.820142,"magic,movie in movie,spoof,cartoon cat,ticket,doberman,crane,opening action scene,self-referential,projectionist,kicking in a door,magic object,child's point of view,die hard scenario",548.0,6.1,John McTiernan,111196.0,15,85.0,13.0,6.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
"[28, 12, 10751]",The Monkey King,/nHMuPTRH2PLgeaedfJ1f9OROAv8.jpg,119892.0,1.719803,"religion,classic,chinese history",39.0,4.7,Pou-Soi Cheang,3376.0,12,6.0,13.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"[12, 35, 10751, 878]",The Hitchhiker's Guide to the Galaxy,/fOb4cJMhnZ11BoHNUii3Vcfo3XU.jpg,7453.0,3.527762,"bureaucracy,england,dolphin,android,based on novel,chase,space travel,galaxy,spaceship,alien,stop motion animation,survival,hitchhiker,robot,alien invasion,everyman,hyperspace,meaning of life,based on radio show,alien attack,bathrobe,destruction of earth,intergalactic travel,islington england,talking robot",1024.0,6.6,Garth Jennings,161667.0,PG,14.0,42.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[12, 10751]",Swiss Family Robinson,/jj2Pkkgrasm4A5AUqXwpJhb5VX3.jpg,18444.0,1.97497,"tree house,island,shipwreck,pirate gang,swiss family robinson",69.0,6.9,Ken Annakin,10668.0,U,7.0,2.0,12.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"[18, 10751, 14]",A Little Princess,/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg,19101.0,1.593154,"based on novel,servant,private school,female friendship,boarding school,british,little girl,india,rich poor,father daughter relationship,presumed dead,headmistress,attic,school girl,orphan girl,imagination,african american servant,fantasy life",144.0,7.2,Alfonso Cuarón,26313.0,U,6.0,3.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
"[12, 10751, 14, 10749, 878]",Explorers,/bvvZKGyD30S4smjRVqikGe8ICFa.jpg,9872.0,1.324903,"dream,spacecraft,space travel,bullying,best friend,young love,circuit board",87.0,6.1,Joe Dante,15453.0,PG,16.0,36.0,7.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
"[35, 18, 10751]",Madeline,/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,35680.0,1.360537,"children,woman director",32.0,4.9,Daisy Mayer von Scherler,5415.0,U,16.0,3.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[12, 35, 10751]",Beverly Hills Chihuahua,/AobUflZnhTBpXGDUobxwBd9fnon.jpg,14405.0,1.853409,"dog dirt,chihuahua,pinata,potted plant,duringcreditsstinger",155.0,4.9,Raja Gosnell,18398.0,U,17.0,4.0,10.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[10751, 18, 28, 37, 10749]",The Man from Snowy River,/lAa65eXokvlD4DeaTfHyy0UJgh0.jpg,24266.0,1.310804,"regret,river,horse,ranch,australia,brumby,brumbies,colt,stockman,clancy of the overflow",29.0,6.6,George Miller,6277.0,PG,5.0,2.0,3.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
"[35, 18, 10751]",The Country Bears,/w7Bmed4jR0cZsFROCmjhyG4oGDx.jpg,18357.0,1.516919,"musical,clowning,bear,social satire",15.0,4.3,Peter Hastings,4023.0,U,32.0,22.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[16, 35, 10751, 14]",Monster House,/m0gpGljVAKAHM36BLX0RR4cxrNl.jpg,9297.0,3.700947,"monster,secret,toy,leave,children,neighbor,mission,child",625.0,6.3,Gil Kenan,76331.0,PG,5.0,4.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"[14, 35, 10751]",Nanny McPhee,/2DyvZv9hExVjZtL7861gWrxcrR6.jpg,11283.0,1.919056,"loss of mother,nanny,education,wizardry,children,single father",488.0,6.3,Kirk Jones,53381.0,U,2.0,8.0,10.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"[35, 10751]",Love the Coopers,/nL0rGAxqIT6rBBudFjN8wJDkrVM.jpg,333348.0,1.618905,"big family,family relationships,family,woman director,christmas",137.0,5.3,Jessie Nelson,12680.0,12,8.0,7.0,11.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 18, 10751, 10402]",Annie,/uh8NYNJE9n9QMcsd0L7HvnJ2Unh.jpg,15739.0,1.897068,"santa claus,musical,character name in title,microphone,based on comic strip,little girl,orphan,whistle,based on stage musical,child's point of view,chrysler building,orphan girl,little orphan annie,rockettes,locket",141.0,6.2,John Huston,32126.0,PG,8.0,3.0,6.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
"[18, 10751]",An American Girl: Chrissa Stands Strong,/r4EPYh9JUjmLhQZfSP1rVjy3pIC.jpg,18182.0,1.237888,woman director,5.0,5.4,Martha Coolidge,672.0,PG,8.0,7.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[12, 35, 10751, 878, 28]",Back to the Future Part II,/k5dzvCQkXU2CAhLtlj9BHE7xmyK.jpg,165.0,3.355751,"skateboarding,flying car,car race,delorean,lightning,almanac,inventor,time travel,sequel,diner,alternate history,teenager,electric guitar,walking cane,high school dance,hoverboard,video phone",2979.0,7.3,Robert Zemeckis,363711.0,PG,20.0,22.0,11.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
[10751],Nico the Unicorn,/t2z6v9PgFtVQi5fGghluapk3ql6.jpg,57752.0,1.275152,unicorn,5.0,5.6,Graeme Campbell,368.0,PG,2.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"[35, 10751]",The Mighty Ducks,/4qXfjDlDEGuN3xRNawh4WZo5o96.jpg,10414.0,1.286339,"sports team,sport,ice hockey,hockey game,winning,feel-good ending,the big game",160.0,6.4,Stephen Herek,46662.0,PG,6.0,2.0,10.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 10751, 10749]",Grumpy Old Men,/2Kr5u2cvt0lKcIk1NyUrUs8eeDN.jpg,11520.0,2.001059,"retiree,old friends,aftercreditsstinger,duringcreditsstinger,ice fishing",141.0,6.5,Donald Petrie,36018.0,12,6.0,7.0,12.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[12, 10751]",Captain Sabertooth and the Treasure of Lama Rama,/lfIC1r5W0xsXudCb8J5bickcxHq.jpg,285191.0,1.216333,woman director,2.0,6.3,John Andreas Andersen,446.0,PG,10.0,5.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"[16, 53, 18]",@Suicide Room,/c3a06noB0shFyLmajyB62oGftiV.jpg,72478.0,1.313502,"male nudity,virtual reality,internet,computer games,homosexual",72.0,7.5,Jan Komasa,6722.0,15,3.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[35, 10751]",Nacho Libre,/lNue9evMBzqjWE4tJmUegkep8Qs.jpg,9353.0,2.036335,"nun,sport,orphanage,ordensbruder,ringer,money",291.0,5.6,Jared Hess,67968.0,12,28.0,5.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
[10751],Nico the Unicorn,/t2z6v9PgFtVQi5fGghluapk3ql6.jpg,57752.0,1.275152,unicorn,5.0,5.6,Graeme Campbell,368.0,PG,2.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"[14, 18, 878, 10751, 10769]",Skellig: The Owl Man,/h67iJsDXiAWSXaOBN1iBOkq0U86.jpg,17046.0,1.241214,"angel,based on novel,book,owl,woman director",7.0,3.4,Annabel Jankel,1673.0,PG,5.0,11.0,4.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
"[18, 10751]",Hounddog,/dvLVtIRKfKOjWCmng0ixl3EtJ2J.jpg,14882.0,1.20788,"independent film,woman director",23.0,6.0,Deborah Kampmeier,5316.0,12,4.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[12, 16, 28, 10751, 9648]",The Adventures of Tintin,/3XOaHJARdZIXcd7sgJV24Txp3gf.jpg,17578.0,3.707673,"riddle,captain,treasure,liquor,treasure hunt,sunken treasure,plot,reporter,3d",1702.0,6.7,Steven Spielberg,183924.0,PG,47.0,3.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"[14, 35, 10751]",Bogus,/gftAsnrvZ1lLcG5nL7SHchtLT7n.jpg,3587.0,1.820398,"circus,aunt,imaginary friend,magician",30.0,5.3,Norman Jewison,5303.0,PG,7.0,2.0,9.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"[35, 18, 10751]",Wide Awake,/ecRCn36v7NFSk2hM0Z8vpBU7WMe.jpg,32911.0,1.255578,boys' school,9.0,5.2,M. Night Shyamalan,3338.0,PG,2.0,1.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[35, 10751, 14]",Pinocchio,/hdQzzWOo5vnL3iDq6G8knpNnlBn.jpg,10599.0,1.218874,"italy,lie,woodcutter,nose,puppet,wooden",86.0,5.8,Roberto Benigni,6624.0,PG,2.0,4.0,12.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"[14, 35, 10751]",Nine Lives,/ni1AgkFH0RftjgBaUOjjnmOpcYp.jpg,322240.0,2.936047,"cat,body-swap,turns into animal,sky scraper,box office flop,body transformation,body switching",182.0,5.6,Barry Sonnenfeld,11636.0,PG,12.0,2.0,8.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"[35, 10751, 878]",Short Circuit,/7HGVea7ful5Hvm7yngAQhIXubJv.jpg,2605.0,2.729547,"artificial intelligence,lightning,robot",424.0,6.4,John Badham,45717.0,PG,21.0,16.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[35, 10751]",The Mighty Ducks,/4qXfjDlDEGuN3xRNawh4WZo5o96.jpg,10414.0,1.286339,"sports team,sport,ice hockey,hockey game,winning,feel-good ending,the big game",160.0,6.4,Stephen Herek,46662.0,PG,6.0,2.0,10.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 10751, 10749]",Son of Flubber,/sZ2VydIr1TmKMDBs0ToThcWNC0u.jpg,19762.0,1.252813,independent film,15.0,6.7,Robert Stevenson,2027.0,U,1.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[12, 35, 10751, 878]","Honey, I Shrunk the Kids",/f5eFxKYAd7hN1BxYzBg9qL1SDRe.jpg,9354.0,3.407247,"inventor,ant,shrinking,riesen insekten,biene,neighbor",545.0,6.0,Joe Johnston,113199.0,PG,5.0,18.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[12, 10751]",Bibi & Tina: Bewildered and Bewitched,/eDp8vKXhUqg0XiJJwbievMDPJnX.jpg,301825.0,1.37216,witch,6.0,7.0,Detlev Buck,233.0,U,26.0,2.0,12.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"[35, 10751, 878]",Short Circuit,/7HGVea7ful5Hvm7yngAQhIXubJv.jpg,2605.0,2.729547,"artificial intelligence,lightning,robot",424.0,6.4,John Badham,45717.0,PG,21.0,16.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[18, 10751, 14, 12]",The NeverEnding Story,/xnOK0p3PHwLw6C5tEkYY8xJR8zK.jpg,34584.0,2.88177,"based on novel,fictional place,wolf,mythology,magic,horse,book,fairy tale,bully,school,talking animal,reading,book store,fantasy world,giant,gnome,quest",693.0,7.0,Wolfgang Petersen,105180.0,PG,7.0,46.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
"[14, 12, 10751]",Journey to the Christmas Star,/jOPtxxYYTzcNogz8JdapmbyIjfj.jpg,149427.0,1.300744,"winter,star,little girl,missing child,evil witch,christmas",26.0,5.3,Nils Gaup,891.0,PG,1.0,2.0,11.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"[28, 35, 10751, 878]",Suburban Commando,/N7muaFaxMcfaxd1aVd9c3xlg8O.jpg,11504.0,1.259402,"bounty hunter,midlife crisis,space marine,family,frozen alive",40.0,4.6,Burt Kennedy,7871.0,PG,42.0,29.0,10.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[28, 12, 35, 10751]",Inspector Gadget,/kvlKBGtyyNVyGJB72aD1vwPk2d4.jpg,332.0,2.213953,gadget,237.0,4.3,David Kellogg,38004.0,U,86.0,140.0,7.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[14, 878, 10751]",Godzilla's Revenge,/u4fNqZHiPvnzEQrER8u0yWdbyBP.jpg,39462.0,1.259059,"father son relationship,monster,bank robber,giant spider,giant snake,godzilla,sequel,bully,giant monster,tokusatsu,stock footage,dream sequence,kaiju,daydreaming,praying mantis,monster island",17.0,4.4,Ishirô Honda,2604.0,12,1.0,6.0,12.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"[35, 10751, 14]","Help, I Shrunk My Teacher",/fqTUMPpisoVxxCR9gmWeO9V94Us.jpg,365961.0,1.223224,"shrinking,teacher,school",4.0,5.0,Sven Unterwaldt Jr.,115.0,U,2.0,5.0,12.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"[35, 10751]",The Game Plan,/v16hfzkZJj1Cs3kgNr9OLKWOlMT.jpg,13680.0,1.717371,"american football,bachelor,sports team,sport,aerobics,tween girl,publicist",318.0,6.0,Andy Fickman,46438.0,U,21.0,4.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[18, 10751, 10749, 10402]",Save the Last Dance,/jnutEFGGdjJrLDxzJykI4ZviGe8.jpg,9816.0,1.851382,"ballet dancer,musical,ballet",270.0,6.3,Thomas Carter,49705.0,12,14.0,3.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[10749, 35, 10751]",Kicking & Screaming,/dUuB69V9QTbvRFCasweftCQwiV.jpg,9981.0,1.654829,"father son relationship,generations confilct,sport,amateur soccer,soccer coach",145.0,5.7,Jesse Dylan,31129.0,PG,16.0,4.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 10751]",College Road Trip,/nz85hJqEJfT6h42C7E9xcvT4SVt.jpg,13493.0,1.375942,road trip,72.0,4.9,Roger Kumble,13603.0,U,22.0,3.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[10751, 14]",The Neverending Story III: Escape from Fantasia,/driZCEKL79PaCsZNICSU3xd59sk.jpg,27793.0,2.007069,"flying,magic",77.0,4.5,Peter MacDonald,8641.0,U,22.0,66.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"[35, 10751, 18]",Air Bud,/ny0lBB66RdnhIkfzsqpLl2suQaY.jpg,20737.0,2.040538,"clown,golden retriever,dog actor",79.0,5.3,Charles Martin Smith,13525.0,PG,9.0,6.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[14, 878, 10751]",Godzilla's Revenge,/u4fNqZHiPvnzEQrER8u0yWdbyBP.jpg,39462.0,1.259059,"father son relationship,monster,bank robber,giant spider,giant snake,godzilla,sequel,bully,giant monster,tokusatsu,stock footage,dream sequence,kaiju,daydreaming,praying mantis,monster island",17.0,4.4,Ishirô Honda,2604.0,12,1.0,6.0,12.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"[10749, 35, 10751]",The Muppets Take Manhattan,/xLPAUmA5x7BGp7GAzCqET5Asjg9.jpg,11899.0,1.35127,"new york,career,musical,frog,pig,music,puppet,puppetry,the muppets",79.0,6.4,Frank Oz,15873.0,U,7.0,7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[12, 14, 28, 35, 10751]",Last Action Hero,/yeLurMF2Xy3nex17hBbxft6zGR0.jpg,9593.0,2.820142,"magic,movie in movie,spoof,cartoon cat,ticket,doberman,crane,opening action scene,self-referential,projectionist,kicking in a door,magic object,child's point of view,die hard scenario",548.0,6.1,John McTiernan,111196.0,15,85.0,13.0,6.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
"[14, 18, 35, 10751]",Angels in the Outfield,/zdbzzEoWMYztvfGjm4kyKntwhEq.jpg,24795.0,1.287454,baseball,98.0,5.8,William Dear,23315.0,U,8.0,4.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
"[10749, 35, 10751]",Kicking & Screaming,/dUuB69V9QTbvRFCasweftCQwiV.jpg,9981.0,1.654829,"father son relationship,generations confilct,sport,amateur soccer,soccer coach",145.0,5.7,Jesse Dylan,31129.0,PG,16.0,4.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[12, 14, 35, 10751]",Lemony Snicket's A Series of Unfortunate Events,/dHQMAj9E2G2ewjN1aCOPubsZaj1.jpg,11774.0,2.761591,"library,baby,banane,baudelaire",1062.0,6.6,Brad Silberling,168737.0,PG,25.0,38.0,12.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
"[35, 10751, 10749]","Yours, Mine & Ours",/ahwCn8eYUdbWj4eFaElzMV8Y4PP.jpg,13499.0,1.498223,"big family,family,blended family",187.0,5.7,Raja Gosnell,22682.0,PG,13.0,2.0,11.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[18, 10751, 14]",A Little Princess,/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg,19101.0,1.593154,"based on novel,servant,private school,female friendship,boarding school,british,little girl,india,rich poor,father daughter relationship,presumed dead,headmistress,attic,school girl,orphan girl,imagination,african american servant,fantasy life",144.0,7.2,Alfonso Cuarón,26313.0,U,6.0,3.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
"[10402, 12, 14, 35, 10751]",Chitty Chitty Bang Bang,/m2z9NV6ZWXdWH6xdpF9yBJveEPa.jpg,11708.0,1.333317,"flying car,fantasy,oldtimer,fantastic",152.0,6.7,Ken Hughes,32409.0,U,4.0,5.0,12.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
"[18, 10751, 14, 12]",The Neverending Story II: The Next Chapter,/phOI8kStf6pSxsAI3OaBpiw0ypZ.jpg,34636.0,1.785016,"book,sequel,reading",143.0,5.5,George Miller,19005.0,U,2.0,66.0,10.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
"[35, 10751]",The Sandlot,/fKJUQrAm5QbVR5DqgH9U5IflHGQ.jpg,11528.0,1.473709,"sport,fence,baseball glove,lip flubby,steak on black eye,chased by a dog,steak,story telling",210.0,7.1,David M. Evans,61001.0,PG,21.0,21.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 10751, 10749]",Dudley Do-Right,/89ZorY9mNkFEenWA0BTizC4l4fy.jpg,17709.0,1.772504,"based on cartoon,mountie",37.0,3.8,Hugh Wilson,8446.0,PG,74.0,15.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 18, 10751]",Burning Palms,/sy8SGnwuwHgNsoDnj8D8f7j8DRh.jpg,45013.0,1.514395,"career,independent film,taboo,subversive tale,multiple storylines",15.0,5.3,Christopher Landon,2318.0,18,10.0,1.0,4.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[14, 28, 12, 10751, 35]",G-Force,/ecTQ40F6Ob4JW2qMRUf8ThxViyd.jpg,19585.0,2.181602,"dyr,duringcreditsstinger",403.0,5.1,Hoyt Yeatman,34483.0,PG,61.0,17.0,7.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
"[12, 35, 10751, 878, 28]",Back to the Future Part II,/k5dzvCQkXU2CAhLtlj9BHE7xmyK.jpg,165.0,3.355751,"skateboarding,flying car,car race,delorean,lightning,almanac,inventor,time travel,sequel,diner,alternate history,teenager,electric guitar,walking cane,high school dance,hoverboard,video phone",2979.0,7.3,Robert Zemeckis,363711.0,PG,20.0,22.0,11.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[35, 18, 10751]",Secondhand Lions,/tMH0MShJOceh77Vg30OECnFcEzY.jpg,13156.0,1.536293,"texas,money,veteran",222.0,6.8,Tim McCanlies,44693.0,12,24.0,12.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"[10751, 12, 35, 14]",Asterix & Obelix take on Caesar,/vo54qvwEqv9gzxHXBk8oR2MlFZ4.jpg,9564.0,1.804763,"rome,resistance,roman empire,fight,sinti and romanies ,roman,ancient rome,fistfight,asterix,julius caesar",284.0,5.8,Claude Zidi,32323.0,PG,24.0,41.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
"[12, 18, 10751, 10749]",Windstorm 2,/4MAtc4Lz8Ds2AyZid0XrsKmMEby.jpg,334354.0,1.512379,"horseback riding,human animal relationship,grandmother granddaughter relationship,mother daughter relationship,teenage girl,father daughter relationship,first kiss,redhead,equestrienne,equestrian,woman director,boyfriend girlfriend relationship,horse trainer,redhead girl,bareback riding,knackery,injured horse,dressage,equestrian center",23.0,7.0,Katja von Garnier,314.0,PG,4.0,1.0,5.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
"[10751, 35]",Beethoven's 2nd,/pQaMstkYVNyHxCMHeCPiHrZV2RJ.jpg,10438.0,1.57557,"holdings,sell,puppy,st. bernard's dog",121.0,5.0,Rod Daniel,20334.0,U,7.0,4.0,12.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[35, 10751, 14]",Harry and the Hendersons,/mhpajPCVjE3y4wgDLichDF5Peq8.jpg,8989.0,1.619458,"bad smell,bigfoot,vegetarian,hamburger,hunting trip,wildlife,cryptozoology,family,family holiday,footprint,french canadian,sasquatch",110.0,5.6,William Dear,25378.0,PG,14.0,16.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"[35, 10751]",Christmas with the Kranks,/7wF5Du5D6xLZiEfDYY2uawIAPeJ.jpg,13673.0,1.319992,"holiday,christmas",154.0,5.2,Joe Roth,30389.0,PG,19.0,13.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[28, 16, 878]",Halo Legends,/bSmGcO7miodvLrjArUxJGkYuoJ1.jpg,31261.0,1.262269,"female soldier,halo",19.0,7.2,Shinji Aramaki,4140.0,12,3.0,8.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"[35, 10751]",Good Burger,/iMF2tXISr0PcgdZaQDKI4cKQnR4.jpg,14817.0,1.444538,"competition,fast food restaurant,job",78.0,5.3,Brian Robbins,21675.0,PG,26.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"[12, 10751, 14, 878, 10770]",The Ewok Adventure,/nBj50ywoyBPHlXXIByIxzgjPWPZ.jpg,1884.0,1.775794,"parents kids relationship,monster,space marine,magic,dangerous,bravery,caravan,fairy-tale figure,space,rescue,forest,fantastic,spin off,magician",36.0,5.9,John Korty,7795.0,U,10.0,5.0,11.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"[12, 35, 10751]",Firehouse Dog,/nTSQl0895tXPjYl4yLfA7XLGfXS.jpg,10107.0,1.377822,"human animal relationship,dog,arsonist",32.0,6.0,Todd Holland,4890.0,PG,12.0,8.0,4.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[28, 12, 35, 10751]",The Big Green,/v4IUoiveiBpPnZIJ1yuRBD1nM2F.jpg,26441.0,1.462854,"sport,kids and family,soccer,woman director",32.0,5.2,Holly Goldberg Sloan,7274.0,U,8.0,2.0,9.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[35, 10751, 14, 878]",Batteries not Included,/6N2HGV0KgCWVg41zAgAuBbwcE3e.jpg,11548.0,1.649749,"extraterrestrial technology,alien life-form,alien phenomenons,spaceship",175.0,6.3,Matthew Robbins,24613.0,PG,12.0,6.0,12.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
